id,created_utc,anio,mes,sub,tipo,ticker,n_tickers,sha256_texto,deepseek,openai,claude,etiqueta_equipo,votos,flag_empate
fs7mhkp,1590767975.0,2020,5,SPACs,comments,FMCI,1,9d2533c22f29c478cd0a94113313cf8724b4f33ed8968d86c1296c416ae46a1d,neutral,neutral,neutral,neutral,3,False
fs3nxo2,1590682160.0,2020,5,SPACs,comments,BYND,2,105f8ba248bf5b6ce2ccaf6621f7537719bcbba55453f09b76d8b2cb8d99c08f,neutral,compra,compra,compra,2,False
fs1l1c7,1590630340.0,2020,5,SPACs,comments,FMCI,1,0573f4057bb97e6da564c996aa9763a6bd7cb9b9b4d1179dc2ffdb94c9636377,compra,compra,compra,compra,3,False
frxc4l1,1590537007.0,2020,5,SPACs,comments,BYND,1,599ad19e00e747ca8e9cd5209a92ef2b16da1990c27877466d57cf03fd0bb632,compra,compra,compra,compra,3,False
gow7sf,1590197488.0,2020,5,SPACs,submissions,VTIQ,1,43e3c30c51ff764edd1d3bbef253d5c40302d01aa0a668661f9891a561c7bc0d,neutral,neutral,neutral,neutral,3,False
frfrkd9,1590145524.0,2020,5,SPACs,comments,IPOB,2,edcef80a3c8b00a5b57bbe34ea4eb985f0047b39a93cea314e83d5723e44ed4e,compra,compra,compra,compra,3,False
fr9zfet,1590006156.0,2020,5,SPACs,comments,FMCI,1,99f911c2ec05ce9559e793d7011c6a22fb926ff17f2ced52b9560eacffa6fe62,compra,compra,compra,compra,3,False
frzs43y,1590597514.0,2020,5,SPACs,comments,VTIQ,1,68b86187740456240f764a745aa38654bd4de076751310caf3aa97069360b741,venta,venta,venta,venta,3,False
fs7ikmn,1590766114.0,2020,5,SPACs,comments,FMCI,1,eca9216443ead3c0e7f1c286e0ffc9a410d5428e77ad9f507d7fbda5f5579b94,compra,neutral,compra,compra,2,False
frf6746,1590125268.0,2020,5,SPACs,comments,DKNG,1,9c922380d81c92d9905831f730180cf0ffb2f30c9407cd384f6067fdcdce3c3e,neutral,neutral,neutral,neutral,3,False
frn6chz,1590316589.0,2020,5,SPACs,comments,NKLA,2,a14c2951052276c294c1ba9ed7505c4e870d26811e4fbd03072a9e74f791623e,compra,compra,compra,compra,3,False
gqd4oq,1590421094.0,2020,5,SPACs,submissions,FMCI,1,b4f82ba6624b9bcfcb7560f7a13029a363ce14502e7ab1e3cbd3c3a94e426637,neutral,neutral,neutral,neutral,3,False
friek66,1590198751.0,2020,5,SPACs,comments,VTIQ,1,10c3d0539400ea659d12aebd2b46e35fc855d7b4d05ba4d82430c1bb05d05153,compra,compra,compra,compra,3,False
frcgiki,1590071700.0,2020,5,SPACs,comments,MFA,1,15f2663e88c09df8ce4889b071d5ee4985f0ce03016c3f02cfd91571a69840c1,compra,neutral,neutral,neutral,2,False
frbpyrp,1590051039.0,2020,5,SPACs,comments,FMCI,2,4a18d3c1d503d43898328db9d7638621f482c0dcee319dbfb55b3a93998f93db,neutral,neutral,neutral,neutral,3,False
frem58f,1590111912.0,2020,5,SPACs,comments,ACB,1,4738bc366c5b07b09cefe8de8a9aeed3fdaf0577f0500fc171c662c38dcf6a97,compra,compra,compra,compra,3,False
gokftk,1590157986.0,2020,5,SPACs,submissions,SPCE,1,bf2ab40879a182d47419812a8df36a85a3ea8bf914788a91602b3a5085639abf,neutral,neutral,neutral,neutral,3,False
gqsjwz,1590478620.0,2020,5,SPACs,submissions,FMCI,1,0826f3743663e1bd5e4932bbf196bd872bb2917e9227359ea1e160468157c261,neutral,neutral,neutral,neutral,3,False
fepruug,1579329149.0,2020,1,SecurityAnalysis,comments,GME,1,374f08497ab00b1d838ca01243c1304f9435b1b90f0e8ad16a9b5af7231b28ac,neutral,neutral,neutral,neutral,3,False
ewpikd,1580482286.0,2020,1,SecurityAnalysis,submissions,GS,1,995a609a9722279caec85df297bd588ebf7d830582c1615457aee9672c33fff4,neutral,neutral,neutral,neutral,3,False
fqm31j0,1589470644.0,2020,5,SecurityAnalysis,comments,BA,2,e9676c13a81bc4df437afede90ca73e4db9399b3e8cd6f195beb628851716c1a,neutral,neutral,neutral,neutral,3,False
fpwmaan,1588965958.0,2020,5,SecurityAnalysis,comments,BABA,1,4d326ee3834de60d8194131628dda4574c9eea14b77d08427f6ee9d585f32096,neutral,compra,compra,compra,2,False
fegizv9,1579094242.0,2020,1,SecurityAnalysis,comments,CVNA,1,134e6ebd7a8b80ba6c116da1416e647f3043264310dd73a36154b58d462a6669,venta,venta,venta,venta,3,False
fqm605d,1589472089.0,2020,5,SecurityAnalysis,comments,VERY,1,05c7be7ca5514b7f930d35cf4a73fa124ab19ba3ce1eeaa8d36e70ed3ff3b5d1,neutral,neutral,neutral,neutral,3,False
ghqnh4,1589213894.0,2020,5,SecurityAnalysis,submissions,GOOG,2,528fc9a55ee6c0232940a96abeaa1562733961c50e0255d66e5e51c56876b53f,neutral,neutral,neutral,neutral,3,False
febzi3k,1578964579.0,2020,1,SecurityAnalysis,comments,DARE,1,dc30f85cf1505e13bfb51a9f39fd1014205d3476549ecc247318b9994053e467,neutral,neutral,compra,neutral,2,False
fe34zyu,1578845981.0,2020,1,SecurityAnalysis,comments,CRM,1,d55c50db061bab8d18354b57c5b24ba75c00c9bb58ebcbf5770dbc0ee9254f39,neutral,neutral,neutral,neutral,3,False
fre81gt,1590103701.0,2020,5,SecurityAnalysis,comments,DPZ,1,8d90af77c03ad502fa656fbe5413d6971e9f0fd45420391f85d4fb004b75fcaa,venta,neutral,neutral,neutral,2,False
fdzxlxh,1578798276.0,2020,1,SecurityAnalysis,comments,DBX,1,6c4b4506bf8e02a2f1d170fc681ead4b20b8999aaead8268e6acc41d3afadbdd,neutral,neutral,neutral,neutral,3,False
fqbfoex,1589236108.0,2020,5,SecurityAnalysis,comments,DB,1,92935c92b1717e606e3cbf37069e0d2328ad51d557b069d20f47830472f6cc16,neutral,neutral,neutral,neutral,3,False
febx81z,1578963782.0,2020,1,SecurityAnalysis,comments,BRK,1,17110669c793c9e3a14a5f2f3c2e4592126ba30616ce9a7168090841e795cb53,compra,compra,compra,compra,3,False
fqvohxq,1589681648.0,2020,5,SecurityAnalysis,comments,GS,1,e3eea6f64c3e1400ce6e68e1efc8a4d838a7a1fe3d0e405236cd881852364728,compra,compra,compra,compra,3,False
fqwcqnj,1589699829.0,2020,5,SecurityAnalysis,comments,GS,3,3f6141e270d12827e9be7f2c6e8ce37f74fbfe27672ebb1b702731c1ae390826,venta,venta,venta,venta,3,False
fdb0yya,1578252487.0,2020,1,SecurityAnalysis,comments,ON,1,0dfd984ad9242836427b74b1eb8feadbff0918b93be422c1402a3a9a855ce6dc,neutral,venta,neutral,neutral,2,False
fpohkek,1588784617.0,2020,5,SecurityAnalysis,comments,ZM,1,3292dc0fc190457e658d4f4d7941694fdb0a889f57846f9c3df16e8b557a355f,neutral,venta,neutral,neutral,2,False
gdjru4,1588625120.0,2020,5,SecurityAnalysis,submissions,CPA,1,1b27bcf1fa8e906a4c32998a9c46b52f1749548dca20f444eabcaccd426f2609,neutral,neutral,neutral,neutral,3,False
fp9yuxy,1588437396.0,2020,5,SecurityAnalysis,comments,JPM,1,e71a088b3b9e874651f9af7ad01cd884d1e69a73d3f9f98a42440438fa021501,neutral,neutral,neutral,neutral,3,False
frcc3vl,1590069273.0,2020,5,SecurityAnalysis,comments,IBM,1,30f29f37281c875d55b60e40fcedfb36ef7f8b9eef919e4e7dc4b21778e717e8,neutral,neutral,neutral,neutral,3,False
frzh7k4,1590592156.0,2020,5,SecurityAnalysis,comments,GME,1,ce7e1dc919c5e1fc4b287e5c1e647efe1bbb425d53fb3233761b9ec21d033889,neutral,neutral,neutral,neutral,3,False
fqiy2k8,1589402446.0,2020,5,SecurityAnalysis,comments,BRK,1,2fb4ea7fc34eabd1c2fe5d4628b245d40733ac1aa94a689ebc2cad6b0d143d04,neutral,neutral,neutral,neutral,3,False
fpmnev3,1588736976.0,2020,5,SecurityAnalysis,comments,LTM,1,f98ed2f31dc13568713a9f61b4fa5c6787ac16fe6e74acff323fab3c1a8f841f,neutral,neutral,neutral,neutral,3,False
fqfwx4t,1589333321.0,2020,5,SecurityAnalysis,comments,LTM,1,66a3aebd6e9005828d344874b3c0c43d8362c91d0ed8d533f5e0ad6fe9bb4b77,neutral,neutral,neutral,neutral,3,False
enyltj,1578886784.0,2020,1,SecurityAnalysis,submissions,ICE,1,dd4e23f647dd44c35029f895b7ce6fdef70006a6a6928f2af346ff60ebac04fe,compra,neutral,compra,compra,2,False
frzj11a,1590593073.0,2020,5,SecurityAnalysis,comments,MS,1,0c8923730865a79d806593784a43b3e15768695e0e077d2ae9b4aa78abb3d2bc,neutral,neutral,neutral,neutral,3,False
frzqw16,1590596926.0,2020,5,SecurityAnalysis,comments,GME,1,343099e21178e9ebe9879f111d64fd0b04eef8e7bb5bf3b6a5e6675ed243544b,neutral,neutral,venta,neutral,2,False
fditidu,1578450691.0,2020,1,SecurityAnalysis,comments,DARE,1,fe397db3adb27829984afa74d1633881fd69be15ee4c4bd2e1d6f53ee64036b7,venta,venta,neutral,venta,2,False
fe6bbt0,1578886083.0,2020,1,SecurityAnalysis,comments,AAPL,3,de165691125ee92ca833c66aa05aa473df294daa6f4f23e5432133b687a11830,neutral,compra,compra,compra,2,False
fefls67,1579059055.0,2020,1,SecurityAnalysis,comments,JPM,1,17367f2e5828a6f1775555c85bb0e716a5a8884a1273d8a9d17d214e3617e94f,neutral,compra,compra,compra,2,False
fff094y,1579872052.0,2020,1,SecurityAnalysis,comments,BRK,1,0dc6ac139d7966ad100327b234ab5fe96f2eba500e36d148d66d721638e5ed0e,neutral,compra,neutral,neutral,2,False
fdbsewa,1578261236.0,2020,1,SecurityAnalysis,comments,MA,2,c2f3746b53a68d516a04a84778c4ffe78a8744597606468ef2bee6a6b871ccdf,neutral,compra,compra,compra,2,False
fq0slcx,1589037081.0,2020,5,SecurityAnalysis,comments,VIAC,1,8a9c1be919fe137962ed06f15a0ac77d0e23528ad7bae0d1b7d31ef7c89b57b9,compra,venta,compra,compra,2,False
ffckg8k,1579801360.0,2020,1,SecurityAnalysis,comments,TR,1,c04794dac4ef772c796d98d8eefba3a727b57797a0a1b383d6f794eb8ca48688,neutral,neutral,neutral,neutral,3,False
fqa9d2g,1589215134.0,2020,5,SecurityAnalysis,comments,CVNA,1,6667ff4e213d44ff08b13c1d90a42b15b6548c96829258ee5f37bebb221226bf,venta,venta,venta,venta,3,False
fqz3hsn,1589759243.0,2020,5,SecurityAnalysis,comments,GS,1,900ec0c6a964ba3522a08d4b1f70be03136406f6f1889435646185ef082c97b3,venta,venta,venta,venta,3,False
fdjrjke,1578484820.0,2020,1,SecurityAnalysis,comments,AMZN,1,e9dc37ae648c6a5b2fb27e3478ba1933813e3b1272eb2edfe7c69d770475c850,venta,venta,venta,venta,3,False
fdkvsmt,1578512185.0,2020,1,SecurityAnalysis,comments,TSLA,1,2d1411eb72ae5143442a72aaca8bd8fe2d156e6e438412169d153736877534ef,compra,neutral,neutral,neutral,2,False
gg3icn,1588978061.0,2020,5,SecurityAnalysis,submissions,HSBC,1,38efb06b45b70a75405605b1cc2cd3a5ae867121a9d533918bea51853490a599,neutral,neutral,neutral,neutral,3,False
fehquhx,1579122053.0,2020,1,SecurityAnalysis,comments,AAPL,2,e758ff1452747319ad5eaf93e560ebc8b51168431dc590557087c70e608c69c9,venta,compra,compra,compra,2,False
fdr89e6,1578680845.0,2020,1,SecurityAnalysis,comments,NYT,1,fb7566e0b91df980c4a80528aceb18be5ba55e52c405d2e69372c53e23abeafb,neutral,neutral,neutral,neutral,3,False
fp4fn0d,1588298016.0,2020,5,SecurityAnalysis,comments,TSLA,1,10f85c169aee8d764e4cfb953dcc2fb6c0a3e0db2ef6a0dc21e7729521430905,venta,venta,neutral,venta,2,False
erjgn1,1579553519.0,2020,1,SecurityAnalysis,submissions,AGM,1,92aad621c739a821d1a647c10d1d114f133e397e57ebfea9a93ed2aa15c28f17,neutral,neutral,neutral,neutral,3,False
fqmy2iy,1589485446.0,2020,5,SecurityAnalysis,comments,CRSP,1,d39bb56bf7059ff3dd61ba463a81f0acb979c1ca8a481169545e23dbbdd6bd35,neutral,neutral,neutral,neutral,3,False
fr00dy3,1589780126.0,2020,5,SecurityAnalysis,comments,BAC,1,ddf9f7d43ae24ec47fa75a5564b9a31a4e1014b1d2e3dbfa6db8ed859cfd0e94,neutral,neutral,neutral,neutral,3,False
fs25o3o,1590643529.0,2020,5,SecurityAnalysis,comments,NAV,1,91d5b2aa9c223936916a0d29aa6cf8e1aba4daafac67ad73d0ea422394ef14f5,neutral,neutral,neutral,neutral,3,False
gqiq0k,1590438714.0,2020,5,SecurityAnalysis,submissions,PLUS,1,6167709a24fda814169dada8848ed1b90105900399080ea88a3814007816e519,neutral,neutral,neutral,neutral,3,False
eiye0t,1577972627.0,2020,1,SecurityAnalysis,submissions,JPM,1,5b79e9ceff75d9fb6dfc90fcf8759b5306efe03e8c8105466456aeebdc786d7b,neutral,neutral,neutral,neutral,3,False
fej8kj9,1579161541.0,2020,1,SecurityAnalysis,comments,AAPL,1,3408e32e14a4252769815fb8542f997c83bde262fc9a3c24dde6c387af210a89,venta,venta,venta,venta,3,False
fdm6kao,1578541033.0,2020,1,SecurityAnalysis,comments,JPM,1,1aa662bcd08191705b2b85a9325101b303e31ae0273f2783618c706ae7bd867e,neutral,neutral,neutral,neutral,3,False
gssw68,1590758427.0,2020,5,SecurityAnalysis,submissions,GSX,1,10361074889a20a2e8b2300f0c50e0cc99e739a7ab0c8dd0d306bccb71e60928,neutral,neutral,neutral,neutral,3,False
eib0ut,1577836917.0,2020,1,SecurityAnalysis,submissions,HD,1,b87e0fc1b2ba0b6362e1b6a8102863d4785d30a1f7417ccdf00919c9e1d96231,neutral,neutral,neutral,neutral,3,False
fegslfn,1579101574.0,2020,1,SecurityAnalysis,comments,BRK,1,80d9645810755db8cc2eb1c9312056972c8e8899bd5bf9e58e4664881a761b41,neutral,neutral,compra,neutral,2,False
ffns6a4,1580070056.0,2020,1,SecurityAnalysis,comments,AMZN,1,e2f1192c37d6be8fbb24f77badff16f67bea6b62b2dc9c31ea59694300792797,compra,compra,compra,compra,3,False
fqj9hwu,1589406868.0,2020,5,SecurityAnalysis,comments,MS,1,837416e9261a50b23ed71e4e66d06bb14fab3b4c90f954f8d995fad7c0b99e75,neutral,neutral,neutral,neutral,3,False
emy35d,1578694213.0,2020,1,SecurityAnalysis,submissions,MAC,1,ef790c4add30ce59f32d2c5f2b59389ca6cf43dde9816b51c47d232ddeb07189,compra,compra,compra,compra,3,False
ffax14e,1579746464.0,2020,1,SecurityAnalysis,comments,AAPL,1,7944f6fabdacd10a215b5500c26027f01e643550a19aefc36702f569658f6986,venta,compra,compra,compra,2,False
fe6mui9,1578896351.0,2020,1,SecurityAnalysis,comments,MA,1,8bdd3ecf5bf408ad2bc238c862e6f1995b9abfbada6f40f395608aaf9598a66a,compra,compra,compra,compra,3,False
fqoklfp,1589517444.0,2020,5,SecurityAnalysis,comments,AGO,1,627c032d3cc0d47864e86bef3ae5474885e4e2cf90e5e120ba13b271130209bb,venta,neutral,neutral,neutral,2,False
fe6mj3v,1578895998.0,2020,1,SecurityAnalysis,comments,CPA,1,a0bdf04ff00068ef408ba8d564ba7d0a640b54da0a37ec1ec8f16cc6daa185d9,neutral,neutral,neutral,neutral,3,False
frv9cp7,1590499296.0,2020,5,SecurityAnalysis,comments,GOOGL,1,eb0eeace7ee13fe8e451b01d5a5f8565b319327c78180a464c15220c8ad73997,neutral,neutral,neutral,neutral,3,False
fefqc8q,1579062192.0,2020,1,SecurityAnalysis,comments,BCH,1,adda67d2b7a8b5ef1f25b936f1da1c09cf55544e35c598b7b629e9d30afb36b1,compra,neutral,compra,compra,2,False
fqmm8va,1589479784.0,2020,5,SecurityAnalysis,comments,PB,1,fe824bab499e56f73c415d7e3e65792064e03bda0ae97831d081af65006bddae,neutral,neutral,neutral,neutral,3,False
fs57qq3,1590709275.0,2020,5,SecurityAnalysis,comments,CMG,1,aea20cd67e464b86b94533bbf7442ff07561ebddee289b6beaf2087a0568105b,venta,neutral,venta,venta,2,False
fs7ar3u,1590762176.0,2020,5,SecurityAnalysis,comments,ON,1,2ed2559fa7e6eb45d80317d396d46897c84e85187b3ad6daedc46c6090ae4cc1,neutral,neutral,neutral,neutral,3,False
fp9m70t,1588429640.0,2020,5,StockMarket,comments,COO,1,c43654f4231e6219a5d206fa18dee8eceb3166d4024eb0ca9ad3b994e0c39c5c,neutral,neutral,neutral,neutral,3,False
gd0boa,1588547551.0,2020,5,StockMarket,submissions,MSFT,1,e252c98d911034160840c70a9324e2d87174fab77cc48403f12db25c770cd00b,neutral,neutral,neutral,neutral,3,False
ghejqw,1589162296.0,2020,5,StockMarket,submissions,DOW,1,57c2dc26d4f7dc2d3da7bd121e3d9b4b0e91a44c0ae7d9e655ef9615e8b93941,neutral,neutral,neutral,neutral,3,False
ej4fru,1577999769.0,2020,1,StockMarket,submissions,BIOC,1,3f607cd06f8703972df1865e211e496d6329bfbc0e7345d6b389fe9829f989d3,neutral,neutral,neutral,neutral,3,False
fdhmkl5,1578425831.0,2020,1,StockMarket,comments,AMD,1,1d1c6bac7ed0052a38dcdceb699b357b53d1a46addf7630bccee09ad0035105a,neutral,neutral,neutral,neutral,3,False
fcxgdjo,1578062236.0,2020,1,StockMarket,comments,AMD,1,0fd3e4e71b62f7775696d50033366d824247be4337d7f35f9026c00d920e423f,neutral,neutral,neutral,neutral,3,False
fp8tq7d,1588402677.0,2020,5,StockMarket,comments,BA,1,96a9f0195c64de5bccb6822e94db4d39469ade3a2d54d7f8233502b36ce4f050,compra,compra,compra,compra,3,False
fdbgub0,1578257236.0,2020,1,StockMarket,comments,LMT,2,533dd793a46c4dcc147bcb75db378fac3692b0bc9f8cb1eb833272bee3fadd03,compra,neutral,compra,compra,2,False
eqwgq7,1579441930.0,2020,1,StockMarket,submissions,AAPL,6,9a586250290e0fc5472b5a074332cb07e12453626194e2a509be47a9e7dd78b9,compra,neutral,compra,compra,2,False
fdg5rs4,1578381141.0,2020,1,StockMarket,comments,GS,2,8e8fe8469f058819bdc8b93e87917678b8db300d5e33f8dd6bfea1bb34f2b966,neutral,neutral,compra,neutral,2,False
eng8hl,1578789887.0,2020,1,StockMarket,submissions,ON,1,38adee1110c452adbf5e467eb963a2aa35b7f1c1268b3773ed870ea9e473cff1,neutral,neutral,neutral,neutral,3,False
fp650y1,1588346194.0,2020,5,StockMarket,comments,DDOG,1,a0e95f1ddefc8e54ee23d1109fe282df9d5f89004d84c77923d0d8a704c8e7b4,venta,venta,venta,venta,3,False
fpbe2i2,1588467881.0,2020,5,StockMarket,comments,WOW,1,efc4ed9a4240d3082bbd58f16389afad13813ec1c4087b46694535aa2c1a54d9,neutral,neutral,neutral,neutral,3,False
gkdye2,1589565226.0,2020,5,StockMarket,submissions,CHEK,1,8df32803572c88373b4b2a2012d29a0c4f5afcf264a5ddbc5d4521178395a970,compra,compra,compra,compra,3,False
giftpd,1589304566.0,2020,5,StockMarket,submissions,AMC,1,3b540e336cef9b077277335de6c149caf46d70806846a3eaff31217c7cf8786f,neutral,neutral,compra,neutral,2,False
elb0ru,1578400682.0,2020,1,StockMarket,submissions,TSLA,1,4a26c5dc607a698eec546b1c05f5d6fb173099a6614da30b488f4ee1e74d0f84,neutral,neutral,neutral,neutral,3,False
env1h9,1578869805.0,2020,1,StockMarket,submissions,LIVE,1,2ee2dbcfc9fc6f2d545c9ba81919eabdc2d7220980558c3930d40bc631896bbd,neutral,neutral,neutral,neutral,3,False
gkbh8l,1589557383.0,2020,5,StockMarket,submissions,BACK,3,2268b5fe7302fce83e0434f698e4c98b18cc13c3bdf2b02c04b9d11f761ec8e3,neutral,compra,neutral,neutral,2,False
eowe2e,1579057524.0,2020,1,StockMarket,submissions,MA,1,c9c914fc53b653a6ea272e7180a5b9c536f13dc87ad5d4ecd5ae7b403479760e,compra,neutral,compra,compra,2,False
eo9brk,1578945519.0,2020,1,StockMarket,submissions,IBM,1,6295e0a202f7333e37f2d366059d96cb9de22df75beafbee1fab4642122d8df3,neutral,neutral,neutral,neutral,3,False
fp7gkt8,1588370226.0,2020,5,StockMarket,comments,DAL,1,b0a8c8f2f15e6ed055f2755ea27bf96a68e1d484c1268d2bdb3dd341c7923103,neutral,neutral,neutral,neutral,3,False
gettks,1588803151.0,2020,5,StockMarket,submissions,MSFT,2,077d93c9e9d34eaba5b73eee8787d2137a7d1d5fea84e03643b3437a15156946,neutral,neutral,neutral,neutral,3,False
fdk234e,1578494152.0,2020,1,StockMarket,comments,MA,1,a3eeea78790bcf04049a20fb3ae827d1593b9e35bfa722f784e6a0d7e21aaa86,neutral,compra,compra,compra,2,False
fcsspfm,1577924140.0,2020,1,StockMarket,comments,RAD,1,fcc8dae53175406131a447863935d854c5f81a6c5db0de065680bafebf8db3e4,neutral,neutral,neutral,neutral,3,False
fcppt7w,1577869524.0,2020,1,StockMarket,comments,AMZN,2,a539213b16e8b83b694e6d78741e0b283752114b68181ad593b2ee512b571e6f,neutral,neutral,neutral,neutral,3,False
fdhrh08,1578428737.0,2020,1,StockMarket,comments,TSLA,1,ea229c387ea79cac3ba53f9c65078c97e20e79a08a15c4598ff37bfd020ae955,compra,compra,compra,compra,3,False
el0b0r,1578344713.0,2020,1,StockMarket,submissions,AMD,1,3fbbf310bfa3f95322391e6c47727ba090964267acd8913f1cfb92ae8fc259bc,neutral,neutral,neutral,neutral,3,False
evgvlc,1580267633.0,2020,1,StockMarket,submissions,INO,1,72735dda3bd1f71d71b1e3ddbe20cedeaa59b89e58df6d6dcd7e7151415523b1,neutral,neutral,neutral,neutral,3,False
fp8dcl1,1588389474.0,2020,5,StockMarket,comments,AMD,1,8d9fd557e61a5075daf5d7a95a0c6623f5381da568ea31fd8bf753f4279516f6,compra,compra,compra,compra,3,False
fp9d9wg,1588422955.0,2020,5,StockMarket,comments,DAL,1,b0a8c8f2f15e6ed055f2755ea27bf96a68e1d484c1268d2bdb3dd341c7923103,neutral,neutral,neutral,neutral,3,False
gbogv5,1588360810.0,2020,5,StockMarket,submissions,VERY,1,2b3d9b88e46e2d48536acc1fe0bd1166893c8f458377b0291364db8d4cf8c053,neutral,compra,neutral,neutral,2,False
fd4jws8,1578168208.0,2020,1,StockMarket,comments,AMZN,1,3c8508db0bb6346f62892b364a09e86e2ffe32cb23fccd2de4b02b2b0a5dabbb,compra,compra,compra,compra,3,False
eplft5,1579191342.0,2020,1,StockMarket,submissions,MSFT,1,8abfe8c856394b5c322c1cdad0ed124fbbf7b5b2ef2c210d65b28fb8e729669a,venta,neutral,compra,compra,1,True
fcqlwh7,1577888316.0,2020,1,StockMarket,comments,OXY,1,a107043b712d620df26abb9990f741b892c0571e77448ff0c1ed40d0a6c985f1,neutral,neutral,neutral,neutral,3,False
fdh6hf7,1578416416.0,2020,1,StockMarket,comments,TSLA,1,e269d57858bec9845f410742eb0c939432ca083024d55bb1d23d3b2625bba27d,neutral,neutral,neutral,neutral,3,False
fcop9to,1577837961.0,2020,1,StockMarket,comments,ADBE,1,1c9ac4d1a1525b03bc371c61e95b7cad34aa7944553d4b4547cb6dacf5a01ec1,neutral,neutral,neutral,neutral,3,False
fp6c62m,1588349812.0,2020,5,StockMarket,comments,AMZN,2,5f4f5a954a397147ea0bb611482ceae745e1ebb09dc48879d9ae4557576104ad,neutral,compra,compra,compra,2,False
gicc0z,1589294015.0,2020,5,StockMarket,submissions,GOOG,1,e3a6ea39b03f650c20ea22c93d82b72ec939e49f00c35896009742475e3b1e91,neutral,neutral,neutral,neutral,3,False
fd2pypb,1578150521.0,2020,1,StockMarket,comments,AMD,1,eff139714bc8ee7a7afb2376c08ecf992c52018dbb042e2544c62fec9371c6ba,compra,compra,compra,compra,3,False
fpciojc,1588501976.0,2020,5,StockMarket,comments,MAX,1,d3b57f1cd2f0c577c5dd6a54b28c1db55483e2398e40fbf9532e7aa5d420ea60,compra,compra,compra,compra,3,False
gbjoww,1588345305.0,2020,5,StockMarket,submissions,FB,1,59fddc9489c30f8bf977938afab676c1a665cb6024547d2abf9387f093fd9c17,neutral,neutral,neutral,neutral,3,False
end9t2,1578776737.0,2020,1,StockMarket,submissions,AG,1,148506300de60b527123bc63621c7e25854f920ac9f13ed8b580b01878a6f146,neutral,neutral,neutral,neutral,3,False
fpegsoc,1588547257.0,2020,5,StockMarket,comments,LUV,1,cd9f605b407f1457e780d6e970529025e2e98f1098f3497a3fa103b0d331efdc,compra,compra,compra,compra,3,False
fdhof3n,1578426934.0,2020,1,StockMarket,comments,BA,1,3373d8f373157d289fdf082a6caedf2a05069e173e6c540f5670664d2756f623,compra,compra,compra,compra,3,False
fd09ue2,1578115769.0,2020,1,StockMarket,comments,UBER,1,48c9f2d5f593874526add1a82716fd190ff72dc78f66e1ae17134308461d1614,neutral,neutral,neutral,neutral,3,False
gd7te8,1588581400.0,2020,5,StockMarket,submissions,MVIS,1,35b1ed38921d70a302e19fcff4dc323f70170dff40f2a01437ede6d80bc6fa32,neutral,neutral,neutral,neutral,3,False
gfyqha,1588962866.0,2020,5,StockMarket,submissions,SPCE,1,272b9f61a218969a0827a95a1517b7b76ce4e629a8d3e3f8fe3f103d11f06ac8,neutral,neutral,neutral,neutral,3,False
esd3i6,1579705009.0,2020,1,StockMarket,submissions,SPCE,1,07fd49df7c09b623c0d2fa96b037d6c8385a7521e07ba8bfb86d88b1c166912a,compra,compra,compra,compra,3,False
gkdkmj,1589564015.0,2020,5,StockMarket,submissions,GPRO,1,86fbea9ef6f2c20c4b921a92939db71277d086f630f681225572561bafc66c07,neutral,neutral,neutral,neutral,3,False
gichax,1589294504.0,2020,5,StockMarket,submissions,SDC,1,27425672af2f36f9693b5c34bb41dc6cd03400983d6aec1b35f5cdb06a865ca0,neutral,neutral,neutral,neutral,3,False
gd3edp,1588560015.0,2020,5,StockMarket,submissions,NCLH,1,e8883a05cac13bb960d34d11fc32a7705d9473fec2781134e58ef6f219c09553,neutral,neutral,neutral,neutral,3,False
fdft7jm,1578369603.0,2020,1,StockMarket,comments,IBM,1,eee7b0f59f147f62d5cb4293b570cf9e59dc0d915170c412c2983c7b2dd27eab,venta,venta,neutral,venta,2,False
fp79kba,1588366510.0,2020,5,StockMarket,comments,BA,3,dd7ac3622642e67b15945a1f6850572c230d7bcedbb7aed6f338cedf5c27df12,neutral,neutral,compra,neutral,2,False
gj1tkg,1589385699.0,2020,5,StockMarket,submissions,VERU,1,1c5f97c561d899dfd24b838c2414b4004e8664ad76221cf93b8726dac47768fb,neutral,neutral,compra,neutral,2,False
gdt4w2,1588663276.0,2020,5,StockMarket,submissions,AAPL,5,70d05ddb505f3a20eb5a9448061a4f2bb6f05217a4cd198e96e33dbf30b2eeb0,compra,neutral,compra,compra,2,False
